Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-06,00,Bundesgebiet,81370,97.75686146964904
2023-03-06,01,Schleswig-Holstein,1468,50.23947597625604
2023-03-06,02,Hamburg,856,46.172061048526515
2023-03-06,03,Niedersachsen,6445,80.2912060511539
2023-03-06,04,Bremen,615,90.91406329688394
2023-03-06,05,Nordrhein-Westfalen,23210,129.48691548945246
2023-03-06,06,Hessen,8639,137.2355308968983
2023-03-06,07,Rheinland-Pfalz,6460,157.31215382498658
2023-03-06,08,Baden-Württemberg,9220,82.87907152427917
2023-03-06,09,Bayern,12678,96.213178898457
2023-03-06,10,Saarland,2397,244.00721536563418
2023-03-06,11,Berlin,2438,66.29554215504564
2023-03-06,12,Brandenburg,1534,60.44443603843856
2023-03-06,13,Mecklenburg-Vorpommern,883,54.805233496362874
2023-03-06,14,Sachsen,2090,51.69426084874556
2023-03-06,15,Sachsen-Anhalt,1300,59.92846385368604
2023-03-06,16,Thüringen,1137,53.915308865488186
