Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-17,00,Bundesgebiet,87832,105.5202243652724
2023-02-17,01,Schleswig-Holstein,1537,52.60086823944517
2023-02-17,02,Hamburg,826,44.553881338881894
2023-02-17,03,Niedersachsen,8933,111.28647690534645
2023-02-17,04,Bremen,654,96.67934535961317
2023-02-17,05,Nordrhein-Westfalen,23780,132.6669043661861
2023-02-17,06,Hessen,8417,133.70893200129564
2023-02-17,07,Rheinland-Pfalz,5168,125.84972305998926
2023-02-17,08,Baden-Württemberg,10533,94.68169852117488
2023-02-17,09,Bayern,16762,127.20660235809561
2023-02-17,10,Saarland,1447,147.30014210849922
2023-02-17,11,Berlin,2547,69.25953481087008
2023-02-17,12,Brandenburg,1942,76.52092228595025
2023-02-17,13,Mecklenburg-Vorpommern,947,58.77752675091238
2023-02-17,14,Sachsen,2001,49.49292629585639
2023-02-17,15,Sachsen-Anhalt,1430,65.92131023905465
2023-02-17,16,Thüringen,908,43.05637682485776
