Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-27,00,Bundesgebiet,1204,1.4464699669344654
2023-06-27,01,Schleswig-Holstein,57,1.9507153478519028
2023-06-27,02,Hamburg,39,2.1036336225380072
2023-06-27,03,Niedersachsen,112,1.3952855046903394
2023-06-27,04,Bremen,9,1.3304497067836674
2023-06-27,05,Nordrhein-Westfalen,248,1.3835741077718315
2023-06-27,06,Hessen,78,1.2390752876441795
2023-06-27,07,Rheinland-Pfalz,40,0.9740690639318054
2023-06-27,08,Baden-Württemberg,110,0.9887958641725278
2023-06-27,09,Bayern,155,1.1762930059363335
2023-06-27,10,Saarland,20,2.0359383843607355
2023-06-27,11,Berlin,83,2.2569852333342033
2023-06-27,12,Brandenburg,42,1.6549324078320857
2023-06-27,13,Mecklenburg-Vorpommern,45,2.7930186946051294
2023-06-27,14,Sachsen,64,1.5829821503922086
2023-06-27,15,Sachsen-Anhalt,65,2.996423192684302
2023-06-27,16,Thüringen,37,1.7544999366957454
