Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-03,00,Bundesgebiet,98934,118.85802301386578
2023-03-03,01,Schleswig-Holstein,1645,56.296960477480354
2023-03-03,02,Hamburg,1051,56.69022916121655
2023-03-03,03,Niedersachsen,7692,95.82621519712582
2023-03-03,04,Bremen,656,96.97500085000954
2023-03-03,05,Nordrhein-Westfalen,31724,176.98590723771605
2023-03-03,06,Hessen,9897,157.2195913053134
2023-03-03,07,Rheinland-Pfalz,7704,187.60570171326572
2023-03-03,08,Baden-Württemberg,11236,101.00100299856841
2023-03-03,09,Bayern,14406,109.32694866786333
2023-03-03,10,Saarland,2673,272.10316506981235
2023-03-03,11,Berlin,2710,73.69192749802038
2023-03-03,12,Brandenburg,1731,68.20685709422239
2023-03-03,13,Mecklenburg-Vorpommern,1028,63.80496040120162
2023-03-03,14,Sachsen,2226,55.058097918329004
2023-03-03,15,Sachsen-Anhalt,1312,60.48164967387391
2023-03-03,16,Thüringen,1243,58.941714089535445
