Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-24,00,Bundesgebiet,486108,584.0038394406804
2022-10-24,01,Schleswig-Holstein,13833,473.4078141550066
2022-10-24,02,Hamburg,5052,272.50146310415414
2022-10-24,03,Niedersachsen,52016,648.0104536783276
2022-10-24,04,Bremen,3806,562.6323982242931
2022-10-24,05,Nordrhein-Westfalen,104778,584.548902677891
2022-10-24,06,Hessen,45767,727.0353678155278
2022-10-24,07,Rheinland-Pfalz,30192,735.2273294557267
2022-10-24,08,Baden-Württemberg,62583,562.5619233409939
2022-10-24,09,Bayern,73232,555.7567058756746
2022-10-24,10,Saarland,9788,996.3882453061441
2022-10-24,11,Berlin,15273,415.3124755266661
2022-10-24,12,Brandenburg,16717,658.7025014697376
2022-10-24,13,Mecklenburg-Vorpommern,11271,699.5580823754314
2022-10-24,14,Sachsen,18388,454.8105590845614
2022-10-24,15,Sachsen-Anhalt,14128,651.2841056345203
2022-10-24,16,Thüringen,9284,440.2372273590082
