Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-02,00,Bundesgebiet,21252,25.53187685821533
2023-04-02,01,Schleswig-Holstein,751,25.701530284855775
2023-04-02,02,Hamburg,517,27.886630329542296
2023-04-02,03,Niedersachsen,2251,28.042747063017444
2023-04-02,04,Bremen,186,27.49596060686246
2023-04-02,05,Nordrhein-Westfalen,4369,24.37433579377069
2023-04-02,06,Hessen,1524,24.20962485089397
2023-04-02,07,Rheinland-Pfalz,872,21.234705593713358
2023-04-02,08,Baden-Württemberg,1872,16.827507797554293
2023-04-02,09,Bayern,3005,22.80490634089472
2023-04-02,10,Saarland,366,37.25767243380147
2023-04-02,11,Berlin,1217,33.09338589117742
2023-04-02,12,Brandenburg,825,32.507600868130254
2023-04-02,13,Mecklenburg-Vorpommern,845,52.446684376474096
2023-04-02,14,Sachsen,1327,32.82214552453845
2023-04-02,15,Sachsen-Anhalt,792,36.5102641323995
2023-04-02,16,Thüringen,533,25.274282871860333
