Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-23,00,Bundesgebiet,3620,4.349020996929207
2023-05-23,01,Schleswig-Holstein,218,7.460630628626577
2023-05-23,02,Hamburg,107,5.771507631065814
2023-05-23,03,Niedersachsen,308,3.8370351378984333
2023-05-23,04,Bremen,37,5.469626572332855
2023-05-23,05,Nordrhein-Westfalen,656,3.659776672170651
2023-05-23,06,Hessen,280,4.447962571030388
2023-05-23,07,Rheinland-Pfalz,122,2.9709106449920064
2023-05-23,08,Baden-Württemberg,355,3.1911139252840677
2023-05-23,09,Bayern,541,4.1056420400745575
2023-05-23,10,Saarland,63,6.413205910736317
2023-05-23,11,Berlin,258,7.015689038556921
2023-05-23,12,Brandenburg,129,5.083006681198549
2023-05-23,13,Mecklenburg-Vorpommern,124,7.696318180689689
2023-05-23,14,Sachsen,161,3.982189472080399
2023-05-23,15,Sachsen-Anhalt,167,7.698502664281207
2023-05-23,16,Thüringen,94,4.457378217551353
