Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-27,00,Bundesgebiet,278775,334.91666530909936
2022-09-27,01,Schleswig-Holstein,8623,295.105586746087
2022-09-27,02,Hamburg,3282,177.02886023512153
2022-09-27,03,Niedersachsen,28317,352.7705324671102
2022-09-27,04,Bremen,2470,365.1345306395176
2022-09-27,05,Nordrhein-Westfalen,49017,273.4623066155317
2022-09-27,06,Hessen,27476,436.4722128629676
2022-09-27,07,Rheinland-Pfalz,17688,430.7333400706444
2022-09-27,08,Baden-Württemberg,30433,273.56385940329585
2022-09-27,09,Bayern,56328,427.4724673443986
2022-09-27,10,Saarland,5513,561.2064156490368
2022-09-27,11,Berlin,8299,225.67133074024764
2022-09-27,12,Brandenburg,9167,361.20869958563645
2022-09-27,13,Mecklenburg-Vorpommern,6438,399.58787457484044
2022-09-27,14,Sachsen,13237,327.40523007408854
2022-09-27,15,Sachsen-Anhalt,6591,303.8373117381882
2022-09-27,16,Thüringen,5896,279.5819358583274
