Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-15,00,Bundesgebiet,609178,731.8585394661161
2022-10-15,01,Schleswig-Holstein,16289,557.459689494029
2022-10-15,02,Hamburg,5047,272.23176648588003
2022-10-15,03,Niedersachsen,62286,775.953151295915
2022-10-15,04,Bremen,4476,661.6769875070772
2022-10-15,05,Nordrhein-Westfalen,112462,627.417384307402
2022-10-15,06,Hessen,58828,934.5169361734845
2022-10-15,07,Rheinland-Pfalz,37263,907.4183882322716
2022-10-15,08,Baden-Württemberg,84767,761.9750819846607
2022-10-15,09,Bayern,118167,896.7678427901852
2022-10-15,10,Saarland,13369,1360.9230130259339
2022-10-15,11,Berlin,16417,446.42080211623636
2022-10-15,12,Brandenburg,17388,685.1420168424835
2022-10-15,13,Mecklenburg-Vorpommern,10266,637.1806648625835
2022-10-15,14,Sachsen,24708,611.130046435792
2022-10-15,15,Sachsen-Anhalt,15079,695.1240818844091
2022-10-15,16,Thüringen,12366,586.382330194043
