Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-21,00,Bundesgebiet,1094,1.3143173952045726
2023-07-21,01,Schleswig-Holstein,43,1.4715922799584533
2023-07-21,02,Hamburg,48,2.589087535431393
2023-07-21,03,Niedersachsen,112,1.3952855046903394
2023-07-21,04,Bremen,0,0.0
2023-07-21,05,Nordrhein-Westfalen,200,1.115785570783735
2023-07-21,06,Hessen,95,1.5091301580281673
2023-07-21,07,Rheinland-Pfalz,77,1.8750829480687252
2023-07-21,08,Baden-Württemberg,109,0.9798068108618687
2023-07-21,09,Bayern,171,1.2977168000975032
2023-07-21,10,Saarland,17,1.7305476267066253
2023-07-21,11,Berlin,83,2.2569852333342033
2023-07-21,12,Brandenburg,26,1.0244819667531961
2023-07-21,13,Mecklenburg-Vorpommern,37,2.2964820377864394
2023-07-21,14,Sachsen,37,0.9151615556954956
2023-07-21,15,Sachsen-Anhalt,12,0.5531858201878711
2023-07-21,16,Thüringen,27,1.2803107646158143
