Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-01,00,Bundesgebiet,111390,133.82249968175256
2023-03-01,01,Schleswig-Holstein,1797,61.4988680717521
2023-03-01,02,Hamburg,982,52.968415829033916
2023-03-01,03,Niedersachsen,9163,114.1517953524784
2023-03-01,04,Bremen,753,111.3142921342335
2023-03-01,05,Nordrhein-Westfalen,36286,202.43697610729305
2023-03-01,06,Hessen,11106,176.42525826379818
2023-03-01,07,Rheinland-Pfalz,8523,207.54976579726946
2023-03-01,08,Baden-Württemberg,12448,111.89573561108752
2023-03-01,09,Bayern,16961,128.71681079797517
2023-03-01,10,Saarland,2705,275.36066648478953
2023-03-01,11,Berlin,2785,75.73137198597297
2023-03-01,12,Brandenburg,1843,72.62001018177463
2023-03-01,13,Mecklenburg-Vorpommern,1025,63.61875915489461
2023-03-01,14,Sachsen,2268,56.09692995452389
2023-03-01,15,Sachsen-Anhalt,1455,67.07378069777937
2023-03-01,16,Thüringen,1290,61.17040319831113
