Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-06,00,Bundesgebiet,564490,678.8404660687337
2022-07-06,01,Schleswig-Holstein,29235,1004.3371838364753
2022-07-06,02,Hamburg,11749,634.2315536270876
2022-07-06,03,Niedersachsen,73298,915.8333667565407
2022-07-06,04,Bremen,4983,732.654051431344
2022-07-06,05,Nordrhein-Westfalen,129254,721.0593582240341
2022-07-06,06,Hessen,51549,819.1282145645887
2022-07-06,07,Rheinland-Pfalz,24662,601.7483446552562
2022-07-06,08,Baden-Württemberg,69274,623.9190463371167
2022-07-06,09,Bayern,91335,695.08164384012
2022-07-06,10,Saarland,8477,861.4916193339166
2022-07-06,11,Berlin,18583,507.16576676106035
2022-07-06,12,Brandenburg,10661,421.2050946022454
2022-07-06,13,Mecklenburg-Vorpommern,10001,620.8816382683108
2022-07-06,14,Sachsen,15975,393.76959142368594
2022-07-06,15,Sachsen-Anhalt,9391,430.64469680155406
2022-07-06,16,Thüringen,6063,285.9585980246548
