Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-30,00,Bundesgebiet,2565,3.0815576953379598
2023-05-30,01,Schleswig-Holstein,149,5.099238365437431
2023-05-30,02,Hamburg,76,4.099388597766373
2023-05-30,03,Niedersachsen,270,3.3636346988070684
2023-05-30,04,Bremen,13,1.9217606875764084
2023-05-30,05,Nordrhein-Westfalen,509,2.8396742776446056
2023-05-30,06,Hessen,201,3.1930017027753856
2023-05-30,07,Rheinland-Pfalz,113,2.7517451056073505
2023-05-30,08,Baden-Württemberg,222,1.9955698349663746
2023-05-30,09,Bayern,381,2.891404098462858
2023-05-30,10,Saarland,31,3.1557044957591405
2023-05-30,11,Berlin,146,3.9701186032143823
2023-05-30,12,Brandenburg,108,4.255540477282506
2023-05-30,13,Mecklenburg-Vorpommern,79,4.90329948608456
2023-05-30,14,Sachsen,126,3.1164961085846605
2023-05-30,15,Sachsen-Anhalt,78,3.595707831221162
2023-05-30,16,Thüringen,63,2.9873917841035666
