Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-22,00,Bundesgebiet,3711,4.4583472153603
2023-08-22,01,Schleswig-Holstein,177,6.05748450122433
2023-08-22,02,Hamburg,135,7.2818086934007935
2023-08-22,03,Niedersachsen,292,3.637708637228385
2023-08-22,04,Bremen,26,3.8435213751528168
2023-08-22,05,Nordrhein-Westfalen,1090,6.081031360771356
2023-08-22,06,Hessen,291,4.622703957749438
2023-08-22,07,Rheinland-Pfalz,114,2.7760968322056456
2023-08-22,08,Baden-Württemberg,372,3.3439278315652765
2023-08-22,09,Bayern,478,3.6275358505649504
2023-08-22,10,Saarland,68,6.922190506826501
2023-08-22,11,Berlin,174,4.731511212050017
2023-08-22,12,Brandenburg,64,2.5218017643155592
2023-08-22,13,Mecklenburg-Vorpommern,68,4.220561582958862
2023-08-22,14,Sachsen,158,3.9079871837807647
2023-08-22,15,Sachsen-Anhalt,112,5.163067655086797
2023-08-22,16,Thüringen,92,4.362540383135368
