Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-19,00,Bundesgebiet,4018,4.827173029188274
2023-05-19,01,Schleswig-Holstein,263,9.000669061141236
2023-05-19,02,Hamburg,138,7.443626664365255
2023-05-19,03,Niedersachsen,510,6.3535322088577955
2023-05-19,04,Bremen,36,5.3217988271346695
2023-05-19,05,Nordrhein-Westfalen,668,3.726723806417675
2023-05-19,06,Hessen,296,4.702131860803553
2023-05-19,07,Rheinland-Pfalz,147,3.579703809949385
2023-05-19,08,Baden-Württemberg,326,2.9304313792749466
2023-05-19,09,Bayern,535,4.060108117264119
2023-05-19,10,Saarland,54,5.497033637773987
2023-05-19,11,Berlin,244,6.634992734139104
2023-05-19,12,Brandenburg,148,5.831666579979731
2023-05-19,13,Mecklenburg-Vorpommern,169,10.489336875294818
2023-05-19,14,Sachsen,187,4.625275970677234
2023-05-19,15,Sachsen-Anhalt,195,8.989269578052905
2023-05-19,16,Thüringen,102,4.836729555215298
