Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-21,00,Bundesgebiet,208699,250.72826879506314
2022-12-21,01,Schleswig-Holstein,9112,311.84067104607965
2022-12-21,02,Hamburg,4297,231.7772737447645
2022-12-21,03,Niedersachsen,36483,454.50179524658614
2022-12-21,04,Bremen,2870,424.26562871879173
2022-12-21,05,Nordrhein-Westfalen,61471,342.94227410823487
2022-12-21,06,Hessen,13591,215.9009260816929
2022-12-21,07,Rheinland-Pfalz,7620,185.56015667900894
2022-12-21,08,Baden-Württemberg,16505,148.3643248924325
2022-12-21,09,Bayern,16697,126.71331819431586
2022-12-21,10,Saarland,2300,234.13291420148462
2022-12-21,11,Berlin,10101,274.6723836374553
2022-12-21,12,Brandenburg,8006,315.4616394548495
2022-12-21,13,Mecklenburg-Vorpommern,5968,370.4163459867425
2022-12-21,14,Sachsen,6832,168.98334455436827
2022-12-21,15,Sachsen-Anhalt,4490,206.98369438696176
2022-12-21,16,Thüringen,2356,111.7189689420318
