Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-31,00,Bundesgebiet,458861,551.8138764207785
2022-07-31,01,Schleswig-Holstein,12088,415.2703224975308
2022-07-31,02,Hamburg,6206,335.0107261732663
2022-07-31,03,Niedersachsen,47969,599.3562003048446
2022-07-31,04,Bremen,4099,602.678899622131
2022-07-31,05,Nordrhein-Westfalen,80241,447.63430116866573
2022-07-31,06,Hessen,45792,727.6478535246396
2022-07-31,07,Rheinland-Pfalz,25193,614.7046487267809
2022-07-31,08,Baden-Württemberg,68909,620.6316592667433
2022-07-31,09,Bayern,93193,709.2214773568983
2022-07-31,10,Saarland,7633,775.7184770998922
2022-07-31,11,Berlin,13836,377.61101807598504
2022-07-31,12,Brandenburg,11225,443.48815185350395
2022-07-31,13,Mecklenburg-Vorpommern,7762,481.88013960990185
2022-07-31,14,Sachsen,18008,443.88123958420886
2022-07-31,15,Sachsen-Anhalt,9415,431.74526891562465
2022-07-31,16,Thüringen,7292,343.9238160639589
