Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-02,00,Bundesgebiet,400214,480.81190311188556
2022-10-02,01,Schleswig-Holstein,11570,395.9609925376582
2022-10-02,02,Hamburg,4135,223.03910331268355
2022-10-02,03,Niedersachsen,38047,473.9859606870834
2022-10-02,04,Bremen,3278,484.5793487596513
2022-10-02,05,Nordrhein-Westfalen,65855,367.40029381981435
2022-10-02,06,Hessen,37035,588.322477921823
2022-10-02,07,Rheinland-Pfalz,25706,625.9854839357748
2022-10-02,08,Baden-Württemberg,49740,447.11551167219585
2022-10-02,09,Bayern,89936,682.523146979936
2022-10-02,10,Saarland,8272,842.0641157716003
2022-10-02,11,Berlin,10517,285.984502397299
2022-10-02,12,Brandenburg,12322,485.52564593588005
2022-10-02,13,Mecklenburg-Vorpommern,8153,506.0329203803471
2022-10-02,14,Sachsen,18500,457.5807778477478
2022-10-02,15,Sachsen-Anhalt,9290,428.25802246211026
2022-10-02,16,Thüringen,7858,372.61785142041
