Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-22,00,Bundesgebiet,1492,1.7924694274636397
2023-06-22,01,Schleswig-Holstein,87,2.97740763619501
2023-06-22,02,Hamburg,51,2.7509055063958554
2023-06-22,03,Niedersachsen,133,1.656901536819778
2023-06-22,04,Bremen,10,1.4782774519818527
2023-06-22,05,Nordrhein-Westfalen,273,1.5230473041197983
2023-06-22,06,Hessen,74,1.1755329652008883
2023-06-22,07,Rheinland-Pfalz,81,1.972489854461906
2023-06-22,08,Baden-Württemberg,120,1.0786863972791214
2023-06-22,09,Bayern,181,1.3736066714482345
2023-06-22,10,Saarland,24,2.443126061232883
2023-06-22,11,Berlin,177,4.8130889915681205
2023-06-22,12,Brandenburg,51,2.0095607809389615
2023-06-22,13,Mecklenburg-Vorpommern,42,2.606817448298121
2023-06-22,14,Sachsen,71,1.7561208230913563
2023-06-22,15,Sachsen-Anhalt,67,3.0886208293822803
2023-06-22,16,Thüringen,50,2.3709458603996563
