Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-28,00,Bundesgebiet,1476,1.7732472352120192
2023-07-28,01,Schleswig-Holstein,60,2.0533845766862138
2023-07-28,02,Hamburg,141,7.605444635329718
2023-07-28,03,Niedersachsen,125,1.5572382864847538
2023-07-28,04,Bremen,7,1.0347942163872967
2023-07-28,05,Nordrhein-Westfalen,232,1.2943112621091326
2023-07-28,06,Hessen,127,2.0174687375744975
2023-07-28,07,Rheinland-Pfalz,75,1.8263794948721352
2023-07-28,08,Baden-Württemberg,169,1.5191500095014292
2023-07-28,09,Bayern,188,1.4267295813937464
2023-07-28,10,Saarland,19,1.9341414651426991
2023-07-28,11,Berlin,101,2.746451910442826
2023-07-28,12,Brandenburg,51,2.0095607809389615
2023-07-28,13,Mecklenburg-Vorpommern,34,2.110280791479431
2023-07-28,14,Sachsen,57,1.4098434776930608
2023-07-28,15,Sachsen-Anhalt,56,2.5815338275433986
2023-07-28,16,Thüringen,34,1.612243185071766
