Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-28,00,Bundesgebiet,110654,132.93827883817804
2023-02-28,01,Schleswig-Holstein,1812,62.01221421592365
2023-02-28,02,Hamburg,1110,59.87264925685097
2023-02-28,03,Niedersachsen,9409,117.2164403002804
2023-02-28,04,Bremen,764,112.94039733141354
2023-02-28,05,Nordrhein-Westfalen,36820,205.41612358128563
2023-02-28,06,Hessen,10643,169.0702344409872
2023-02-28,07,Rheinland-Pfalz,8285,201.75405486687518
2023-02-28,08,Baden-Württemberg,12275,110.34062938834346
2023-02-28,09,Bayern,16236,123.21479512504715
2023-02-28,10,Saarland,2708,275.6660572424436
2023-02-28,11,Berlin,2705,73.55596453215688
2023-02-28,12,Brandenburg,1868,73.60508899596039
2023-02-28,13,Mecklenburg-Vorpommern,1029,63.86702748330395
2023-02-28,14,Sachsen,2206,54.56341599633144
2023-02-28,15,Sachsen-Anhalt,1556,71.72976135102728
2023-02-28,16,Thüringen,1228,58.230430331415555
