Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-19,00,Bundesgebiet,159851,192.04291585086483
2022-11-19,01,Schleswig-Holstein,6108,209.03454990665654
2022-11-19,02,Hamburg,3584,193.31853597887738
2022-11-19,03,Niedersachsen,23001,286.5443026194866
2022-11-19,04,Bremen,1752,258.9942095872206
2022-11-19,05,Nordrhein-Westfalen,44064,245.8298769550725
2022-11-19,06,Hessen,12609,200.30128592186486
2022-11-19,07,Rheinland-Pfalz,7788,189.65124674752252
2022-11-19,08,Baden-Württemberg,15939,143.2765207185993
2022-11-19,09,Bayern,15740,119.45065750605089
2022-11-19,10,Saarland,2029,206.54594909339662
2022-11-19,11,Berlin,5648,153.58376623941663
2022-11-19,12,Brandenburg,5472,215.61405084898033
2022-11-19,13,Mecklenburg-Vorpommern,4115,255.40604285111348
2022-11-19,14,Sachsen,5285,130.7196978878566
2022-11-19,15,Sachsen-Anhalt,4179,192.64696188042612
2022-11-19,16,Thüringen,2538,120.34921187388656
