Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-18,00,Bundesgebiet,66635,80.05442379292201
2023-01-18,01,Schleswig-Holstein,1716,58.726798893225705
2023-01-18,02,Hamburg,1056,56.959925779490646
2023-01-18,03,Niedersachsen,10324,128.61542455734877
2023-01-18,04,Bremen,621,91.80102976807305
2023-01-18,05,Nordrhein-Westfalen,17711,98.80839122075366
2023-01-18,06,Hessen,5890,93.56606979774638
2023-01-18,07,Rheinland-Pfalz,2993,72.88471770869734
2023-01-18,08,Baden-Württemberg,6419,57.70073320112233
2023-01-18,09,Bayern,9483,71.9663650018984
2023-01-18,10,Saarland,875,89.07230431578219
2023-01-18,11,Berlin,2586,70.32004594460543
2023-01-18,12,Brandenburg,1639,64.58176705801877
2023-01-18,13,Mecklenburg-Vorpommern,1427,88.56972616003377
2023-01-18,14,Sachsen,1667,41.231738198497055
2023-01-18,15,Sachsen-Anhalt,1319,60.80434140231684
2023-01-18,16,Thüringen,909,43.10379574206575
