Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-21,00,Bundesgebiet,36381,43.70766101913853
2023-03-21,01,Schleswig-Holstein,1110,37.98761466869495
2023-03-21,02,Hamburg,581,31.338747043450823
2023-03-21,03,Niedersachsen,4008,49.93128841784714
2023-03-21,04,Bremen,362,53.51364376174306
2023-03-21,05,Nordrhein-Westfalen,8619,48.08477917292507
2023-03-21,06,Hessen,2733,43.41529180937875
2023-03-21,07,Rheinland-Pfalz,1683,40.983955864930714
2023-03-21,08,Baden-Württemberg,3081,27.69527325014144
2023-03-21,09,Bayern,5169,39.22747450119295
2023-03-21,10,Saarland,713,72.58120340246023
2023-03-21,11,Berlin,1837,49.95279365825219
2023-03-21,12,Brandenburg,1316,51.85454877873869
2023-03-21,13,Mecklenburg-Vorpommern,1017,63.12222249807593
2023-03-21,14,Sachsen,2004,49.56712858415603
2023-03-21,15,Sachsen-Anhalt,1156,53.290234011431586
2023-03-21,16,Thüringen,992,47.03956587032918
