Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-29,00,Bundesgebiet,504781,607.036031289556
2022-07-29,01,Schleswig-Holstein,13635,468.41585433933096
2022-07-29,02,Hamburg,6412,346.1309661977092
2022-07-29,03,Niedersachsen,54014,674.886401702472
2022-07-29,04,Bremen,4303,632.6731654242571
2022-07-29,05,Nordrhein-Westfalen,89143,497.2952045597434
2022-07-29,06,Hessen,51252,814.4088004202662
2022-07-29,07,Rheinland-Pfalz,26576,648.4495988791699
2022-07-29,08,Baden-Württemberg,75604,680.9304440233186
2022-07-29,09,Bayern,103287,786.039281188093
2022-07-29,10,Saarland,8191,832.4263128422922
2022-07-29,11,Berlin,15015,409.7881928599968
2022-07-29,12,Brandenburg,12151,480.0734550709956
2022-07-29,13,Mecklenburg-Vorpommern,8187,508.2649707531907
2022-07-29,14,Sachsen,19115,471.1678084546953
2022-07-29,15,Sachsen-Anhalt,10163,466.0464331374926
2022-07-29,16,Thüringen,7733,364.7233776224073
