Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-22,00,Bundesgebiet,606450,729.3004316239146
2022-07-22,01,Schleswig-Holstein,17232,591.9869455060764
2022-07-22,02,Hamburg,8890,479.8977369771733
2022-07-22,03,Niedersachsen,70700,883.3722479424737
2022-07-22,04,Bremen,4870,716.0395806684016
2022-07-22,05,Nordrhein-Westfalen,100247,559.2402361542757
2022-07-22,06,Hessen,63853,1014.6422604627187
2022-07-22,07,Rheinland-Pfalz,30118,734.8737589946884
2022-07-22,08,Baden-Württemberg,91575,824.7738930669728
2022-07-22,09,Bayern,125923,958.3047663795854
2022-07-22,10,Saarland,10845,1102.1442269289048
2022-07-22,11,Berlin,16320,445.4041496819945
2022-07-22,12,Brandenburg,13019,514.3672382165495
2022-07-22,13,Mecklenburg-Vorpommern,9673,600.5187568212549
2022-07-22,14,Sachsen,23499,579.2295229336587
2022-07-22,15,Sachsen-Anhalt,10856,497.82545293128214
2022-07-22,16,Thüringen,8830,416.46287655578124
