Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-19,00,Bundesgebiet,558122,670.5205239911942
2022-10-19,01,Schleswig-Holstein,15542,531.8950515142856
2022-10-19,02,Hamburg,4707,253.892396443241
2022-10-19,03,Niedersachsen,57558,717.0521703479156
2022-10-19,04,Bremen,3045,450.13548412847416
2022-10-19,05,Nordrhein-Westfalen,114329,637.8332426106682
2022-10-19,06,Hessen,54833,871.0540416332473
2022-10-19,07,Rheinland-Pfalz,32260,785.5867000610011
2022-10-19,08,Baden-Württemberg,79365,713.4162160004789
2022-10-19,09,Bayern,96380,731.4265800783472
2022-10-19,10,Saarland,11572,1177.9939491911216
2022-10-19,11,Berlin,15055,409.38449021501725
2022-10-19,12,Brandenburg,16983,669.1837400526741
2022-10-19,13,Mecklenburg-Vorpommern,10850,673.4278408103478
2022-10-19,14,Sachsen,20633,510.3386048287881
2022-10-19,15,Sachsen-Anhalt,13962,643.6317017885881
2022-10-19,16,Thüringen,11048,523.884197313908
