Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-31,00,Bundesgebiet,68868,82.73712099903884
2023-01-31,01,Schleswig-Holstein,1455,49.79457598464068
2023-01-31,02,Hamburg,736,39.69934220994803
2023-01-31,03,Niedersachsen,10560,131.555490442232
2023-01-31,04,Bremen,558,82.48788182058738
2023-01-31,05,Nordrhein-Westfalen,19928,111.17687427289135
2023-01-31,06,Hessen,5918,94.01086605484942
2023-01-31,07,Rheinland-Pfalz,2866,69.79204843071385
2023-01-31,08,Baden-Württemberg,6689,60.12777759500036
2023-01-31,09,Bayern,10957,83.15253203899616
2023-01-31,10,Saarland,862,87.74894436594771
2023-01-31,11,Berlin,2021,54.95623080202922
2023-01-31,12,Brandenburg,1477,58.19845634209502
2023-01-31,13,Mecklenburg-Vorpommern,1252,77.70798679212493
2023-01-31,14,Sachsen,1755,43.40833865528634
2023-01-31,15,Sachsen-Anhalt,1207,55.64127374723004
2023-01-31,16,Thüringen,627,29.731661089411688
