Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-27,00,Bundesgebiet,1293,1.5533934113341061
2023-07-27,01,Schleswig-Holstein,66,2.2587230343548352
2023-07-27,02,Hamburg,50,2.6969661827410345
2023-07-27,03,Niedersachsen,82,1.0215483159339984
2023-07-27,04,Bremen,6,0.8869664711891116
2023-07-27,05,Nordrhein-Westfalen,224,1.2496798392777833
2023-07-27,06,Hessen,118,1.874498512077092
2023-07-27,07,Rheinland-Pfalz,73,1.777676041675545
2023-07-27,08,Baden-Württemberg,137,1.2315003035603302
2023-07-27,09,Bayern,199,1.5102084398795506
2023-07-27,10,Saarland,18,1.8323445459246621
2023-07-27,11,Berlin,118,3.2087259943787467
2023-07-27,12,Brandenburg,42,1.6549324078320857
2023-07-27,13,Mecklenburg-Vorpommern,28,1.7378782988654136
2023-07-27,14,Sachsen,55,1.3603752854933042
2023-07-27,15,Sachsen-Anhalt,43,1.9822491890065383
2023-07-27,16,Thüringen,34,1.612243185071766
