Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-18,00,Bundesgebiet,589240,708.604149278713
2022-07-18,01,Schleswig-Holstein,18045,619.9166917164083
2022-07-18,02,Hamburg,9093,490.8560317585418
2022-07-18,03,Niedersachsen,70102,875.9004430730308
2022-07-18,04,Bremen,5672,833.9582138708777
2022-07-18,05,Nordrhein-Westfalen,105102,586.3244516073966
2022-07-18,06,Hessen,64345,1022.4602798533136
2022-07-18,07,Rheinland-Pfalz,31043,757.4435918876457
2022-07-18,08,Baden-Württemberg,89248,803.8156746758524
2022-07-18,09,Bayern,109311,831.8833915783365
2022-07-18,10,Saarland,11077,1125.721678348684
2022-07-18,11,Berlin,18045,492.48271329727885
2022-07-18,12,Brandenburg,12056,476.3201032290283
2022-07-18,13,Mecklenburg-Vorpommern,9047,561.6554525960812
2022-07-18,14,Sachsen,18544,457.0931645296296
2022-07-18,15,Sachsen-Anhalt,10625,487.23244633335224
2022-07-18,16,Thüringen,7885,371.8923875019632
