Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-09,00,Bundesgebiet,6332,7.6071825835789335
2023-09-09,01,Schleswig-Holstein,230,7.87130754396382
2023-09-09,02,Hamburg,236,12.729680382537683
2023-09-09,03,Niedersachsen,613,7.636696556921233
2023-09-09,04,Bremen,63,9.313147947485673
2023-09-09,05,Nordrhein-Westfalen,1587,8.853758504168939
2023-09-09,06,Hessen,539,8.562327949233497
2023-09-09,07,Rheinland-Pfalz,315,7.670793878462967
2023-09-09,08,Baden-Württemberg,561,5.042858907279893
2023-09-09,09,Bayern,895,6.792143485890441
2023-09-09,10,Saarland,61,6.209612072300243
2023-09-09,11,Berlin,338,9.19109649237302
2023-09-09,12,Brandenburg,199,7.841227360918692
2023-09-09,13,Mecklenburg-Vorpommern,108,6.703244867052311
2023-09-09,14,Sachsen,278,6.876078715766156
2023-09-09,15,Sachsen-Anhalt,159,7.329712117489293
2023-09-09,16,Thüringen,150,7.112837581198968
