Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-11,00,Bundesgebiet,655497,787.5055846475427
2022-10-11,01,Schleswig-Holstein,19083,653.0789646150503
2022-10-11,02,Hamburg,5887,317.54079835592944
2022-10-11,03,Niedersachsen,69318,863.5571483404013
2022-10-11,04,Bremen,5281,780.6783223916163
2022-10-11,05,Nordrhein-Westfalen,110206,614.8313230689615
2022-10-11,06,Hessen,62122,986.8440387055349
2022-10-11,07,Rheinland-Pfalz,37463,912.2887335519306
2022-10-11,08,Baden-Württemberg,83035,746.4060416505987
2022-10-11,09,Bayern,144531,1096.843899619253
2022-10-11,10,Saarland,16351,1664.4814261341196
2022-10-11,11,Berlin,16768,455.96540231985455
2022-10-11,12,Brandenburg,18885,744.1285362359272
2022-10-11,13,Mecklenburg-Vorpommern,12256,760.6941582462325
2022-10-11,14,Sachsen,26994,667.6721901201137
2022-10-11,15,Sachsen-Anhalt,16368,754.5454587362563
2022-10-11,16,Thüringen,10949,519.1897245103166
