Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-15,00,Bundesgebiet,203193,244.35442757516378
2022-09-15,01,Schleswig-Holstein,6666,229.00330656589512
2022-09-15,02,Hamburg,2836,153.09223645301049
2022-09-15,03,Niedersachsen,24085,300.9338131781397
2022-09-15,04,Bremen,2162,317.88040521664976
2022-09-15,05,Nordrhein-Westfalen,39914,222.66516490131139
2022-09-15,06,Hessen,18123,287.97960450356055
2022-09-15,07,Rheinland-Pfalz,11865,289.5038565134464
2022-09-15,08,Baden-Württemberg,19394,174.67283518581348
2022-09-15,09,Bayern,34602,263.329665956707
2022-09-15,10,Saarland,3178,322.9704336726657
2022-09-15,11,Berlin,7694,209.9840396846364
2022-09-15,12,Brandenburg,7901,312.1603463514062
2022-09-15,13,Mecklenburg-Vorpommern,5258,326.4269227092069
2022-09-15,14,Sachsen,9616,237.02587737904003
2022-09-15,15,Sachsen-Anhalt,5223,239.5120063246211
2022-09-15,16,Thüringen,4676,220.54138287370705
