Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-09,00,Bundesgebiet,508749,611.2044428637395
2022-10-09,01,Schleswig-Holstein,15105,516.9395671807544
2022-10-09,02,Hamburg,4561,246.0172551896372
2022-10-09,03,Niedersachsen,53383,665.040411579325
2022-10-09,04,Bremen,4273,631.6679552318457
2022-10-09,05,Nordrhein-Westfalen,85622,477.67896070822485
2022-10-09,06,Hessen,47909,761.0622814839103
2022-10-09,07,Rheinland-Pfalz,30006,730.6979083084439
2022-10-09,08,Baden-Württemberg,64633,580.9894826278455
2022-10-09,09,Bayern,108848,826.0460716784388
2022-10-09,10,Saarland,12323,1254.4434355238673
2022-10-09,11,Berlin,12975,352.8238964157987
2022-10-09,12,Brandenburg,14927,588.1708583740368
2022-10-09,13,Mecklenburg-Vorpommern,10123,628.3050721219494
2022-10-09,14,Sachsen,21278,526.2920968132096
2022-10-09,15,Sachsen-Anhalt,12568,579.369949010097
2022-10-09,16,Thüringen,10215,484.38423927964976
