Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-11,00,Bundesgebiet,550005,661.4211953092772
2022-07-11,01,Schleswig-Holstein,22083,758.6378666208614
2022-07-11,02,Hamburg,12431,671.0471055526706
2022-07-11,03,Niedersachsen,68726,858.7077950791294
2022-07-11,04,Bremen,5178,761.3250408010233
2022-07-11,05,Nordrhein-Westfalen,108657,606.1564569494861
2022-07-11,06,Hessen,52799,838.9910687073603
2022-07-11,07,Rheinland-Pfalz,27200,663.6750861496622
2022-07-11,08,Baden-Württemberg,75515,680.1288619705426
2022-07-11,09,Bayern,95183,724.3658630933832
2022-07-11,10,Saarland,10095,1025.924017597722
2022-07-11,11,Berlin,18333,500.34278652696116
2022-07-11,12,Brandenburg,12569,496.5882031756517
2022-07-11,13,Mecklenburg-Vorpommern,8908,553.0260607633348
2022-07-11,14,Sachsen,16670,410.90072544806543
2022-07-11,15,Sachsen-Anhalt,9294,426.1965511738519
2022-07-11,16,Thüringen,6364,300.15512416772276
