Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-10-22,00,Bundesgebiet,12047,14.47310937845474
2023-10-22,01,Schleswig-Holstein,408,13.963015121466253
2023-10-22,02,Hamburg,224,12.082408498679836
2023-10-22,03,Niedersachsen,801,9.978782939794302
2023-10-22,04,Bremen,57,8.426181476296561
2023-10-22,05,Nordrhein-Westfalen,1897,10.583226138883726
2023-10-22,06,Hessen,897,14.249365807908065
2023-10-22,07,Rheinland-Pfalz,670,16.31565682085774
2023-10-22,08,Baden-Württemberg,1602,14.400463403676271
2023-10-22,09,Bayern,2518,19.109069606114115
2023-10-22,10,Saarland,225,22.904306824058278
2023-10-22,11,Berlin,455,12.372629893579067
2023-10-22,12,Brandenburg,409,16.11588940007912
2023-10-22,13,Mecklenburg-Vorpommern,279,17.3167159065518
2023-10-22,14,Sachsen,805,19.910947360401998
2023-10-22,15,Sachsen-Anhalt,433,19.960788345112352
2023-10-22,16,Thüringen,367,17.402742615333477
