Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-05,00,Bundesgebiet,2470,2.9674259288439613
2023-06-05,01,Schleswig-Holstein,142,4.859676831490706
2023-06-05,02,Hamburg,80,4.315145892385655
2023-06-05,03,Niedersachsen,281,3.5006716680177266
2023-06-05,04,Bremen,21,3.1043826491618907
2023-06-05,05,Nordrhein-Westfalen,445,2.4826228949938107
2023-06-05,06,Hessen,208,3.3042007670511455
2023-06-05,07,Rheinland-Pfalz,96,2.337765753436333
2023-06-05,08,Baden-Württemberg,228,2.0495041548303305
2023-06-05,09,Bayern,345,2.6182005616002257
2023-06-05,10,Saarland,42,4.275470607157545
2023-06-05,11,Berlin,131,3.5622297056238637
2023-06-05,12,Brandenburg,80,3.1522522053944493
2023-06-05,13,Mecklenburg-Vorpommern,88,5.461903225005586
2023-06-05,14,Sachsen,137,3.3885711656833215
2023-06-05,15,Sachsen-Anhalt,87,4.010597196362066
2023-06-05,16,Thüringen,59,2.797716115271594
