Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-23,00,Bundesgebiet,245327,294.73267240708606
2022-09-23,01,Schleswig-Holstein,7844,268.44581032544437
2022-09-23,02,Hamburg,2877,155.18343415491913
2022-09-23,03,Niedersachsen,26332,328.0415884777323
2022-09-23,04,Bremen,2182,322.56014002244024
2022-09-23,05,Nordrhein-Westfalen,43636,243.44209583359532
2022-09-23,06,Hessen,25195,400.23720348968084
2022-09-23,07,Rheinland-Pfalz,16327,397.5906401703646
2022-09-23,08,Baden-Württemberg,24967,224.4296940072319
2022-09-23,09,Bayern,46431,352.36426166857996
2022-09-23,10,Saarland,4644,472.7448928485628
2022-09-23,11,Berlin,7479,203.37340433863264
2022-09-23,12,Brandenburg,8442,332.64141397424925
2022-09-23,13,Mecklenburg-Vorpommern,6163,382.51942699669803
2022-09-23,14,Sachsen,12547,310.3387037651725
2022-09-23,15,Sachsen-Anhalt,5882,271.1532495287548
2022-09-23,16,Thüringen,4379,207.64743845380187
