Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-10,00,Bundesgebiet,79046,94.96483804510113
2023-02-10,01,Schleswig-Holstein,1453,49.726129832084474
2023-02-10,02,Hamburg,697,37.59570858741002
2023-02-10,03,Niedersachsen,7744,96.47402632430347
2023-02-10,04,Bremen,536,79.2356714262273
2023-02-10,05,Nordrhein-Westfalen,21170,118.10590266745835
2023-02-10,06,Hessen,7474,118.72882948528972
2023-02-10,07,Rheinland-Pfalz,4677,113.89302530022634
2023-02-10,08,Baden-Württemberg,9337,83.9307907616263
2023-02-10,09,Bayern,15984,121.30237036700873
2023-02-10,10,Saarland,1241,126.32997674958365
2023-02-10,11,Berlin,2192,59.606164234561135
2023-02-10,12,Brandenburg,1698,66.90655305949718
2023-02-10,13,Mecklenburg-Vorpommern,1124,69.7634002830259
2023-02-10,14,Sachsen,1813,44.84291622907928
2023-02-10,15,Sachsen-Anhalt,1140,52.55265291784775
2023-02-10,16,Thüringen,766,36.32289058132273
