Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-21,00,Bundesgebiet,149526,179.63859491349075
2022-11-21,01,Schleswig-Holstein,5793,198.2542808790539
2022-11-21,02,Hamburg,3124,168.50644709765984
2022-11-21,03,Niedersachsen,21444,267.14734252303253
2022-11-21,04,Bremen,1722,254.55937723127502
2022-11-21,05,Nordrhein-Westfalen,39764,221.8404871832222
2022-11-21,06,Hessen,11974,190.21394223399238
2022-11-21,07,Rheinland-Pfalz,7574,184.43997725548735
2022-11-21,08,Baden-Württemberg,14946,134.35039078111458
2022-11-21,09,Bayern,14810,112.39289947043288
2022-11-21,10,Saarland,2029,206.54594909339662
2022-11-21,11,Berlin,5606,152.4416773261632
2022-11-21,12,Brandenburg,5305,209.0337243702194
2022-11-21,13,Mecklenburg-Vorpommern,4008,248.7648650661635
2022-11-21,14,Sachsen,4923,121.76595509970068
2022-11-21,15,Sachsen-Anhalt,4094,188.72856232076202
2022-11-21,16,Thüringen,2410,114.27959047126343
