Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-12,00,Bundesgebiet,179812,216.2370668829406
2022-09-12,01,Schleswig-Holstein,5804,199.3902177180401
2022-09-12,02,Hamburg,2292,123.72616570885053
2022-09-12,03,Niedersachsen,22721,283.8911010679058
2022-09-12,04,Bremen,1915,281.56381868172264
2022-09-12,05,Nordrhein-Westfalen,38475,214.63752617071592
2022-09-12,06,Hessen,15605,247.96787111836133
2022-09-12,07,Rheinland-Pfalz,10232,249.65895152512292
2022-09-12,08,Baden-Württemberg,16633,149.80577846992037
2022-09-12,09,Bayern,28256,215.03505696990675
2022-09-12,10,Saarland,2545,258.6405769971473
2022-09-12,11,Berlin,6808,185.8033977349889
2022-09-12,12,Brandenburg,6839,270.2018236548876
2022-09-12,13,Mecklenburg-Vorpommern,4620,286.8186350164579
2022-09-12,14,Sachsen,8366,206.21448524886114
2022-09-12,15,Sachsen-Anhalt,4502,206.44898573108253
2022-09-12,16,Thüringen,4199,198.0438979227322
