Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-10,00,Bundesgebiet,908,1.0908594102794806
2023-07-10,01,Schleswig-Holstein,24,0.8213538306744854
2023-07-10,02,Hamburg,31,1.6721190332994416
2023-07-10,03,Niedersachsen,87,1.0838378473933887
2023-07-10,04,Bremen,10,1.4782774519818527
2023-07-10,05,Nordrhein-Westfalen,191,1.065575220098467
2023-07-10,06,Hessen,66,1.0484483203143058
2023-07-10,07,Rheinland-Pfalz,63,1.5341587756925934
2023-07-10,08,Baden-Württemberg,73,0.6562008916781322
2023-07-10,09,Bayern,139,1.0548692117751635
2023-07-10,10,Saarland,10,1.0179691921803677
2023-07-10,11,Berlin,79,2.1482148606433986
2023-07-10,12,Brandenburg,38,1.4973197975623633
2023-07-10,13,Mecklenburg-Vorpommern,12,0.7448049852280345
2023-07-10,14,Sachsen,34,0.8409592673958608
2023-07-10,15,Sachsen-Anhalt,27,1.24466809542271
2023-07-10,16,Thüringen,24,1.1380540129918348
