Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-25,00,Bundesgebiet,249144,299.3183666461133
2022-09-25,01,Schleswig-Holstein,7803,267.04266419804213
2022-09-25,02,Hamburg,2801,151.08404555715276
2022-09-25,03,Niedersachsen,26709,332.7382191497703
2022-09-25,04,Bremen,2133,315.31658050772916
2022-09-25,05,Nordrhein-Westfalen,42953,239.63168810936884
2022-09-25,06,Hessen,25079,398.3944761388253
2022-09-25,07,Rheinland-Pfalz,17470,425.424663672216
2022-09-25,08,Baden-Württemberg,25918,232.9782837056689
2022-09-25,09,Bayern,47098,357.42611608767373
2022-09-25,10,Saarland,4925,501.3498271488312
2022-09-25,11,Berlin,8155,221.75559732337865
2022-09-25,12,Brandenburg,8560,337.29098597720605
2022-09-25,13,Mecklenburg-Vorpommern,6087,377.8023287569205
2022-09-25,14,Sachsen,12744,315.21132069684853
2022-09-25,15,Sachsen-Anhalt,5930,273.36599280950634
2022-09-25,16,Thüringen,4779,226.61500533699913
