Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-12,00,Bundesgebiet,193178,232.08154092397524
2022-11-12,01,Schleswig-Holstein,7841,268.34314109661
2022-11-12,02,Hamburg,3689,198.98216496263356
2022-11-12,03,Niedersachsen,25518,317.9008527561436
2022-11-12,04,Bremen,2290,338.52553650384425
2022-11-12,05,Nordrhein-Westfalen,52515,292.9773962485392
2022-11-12,06,Hessen,14596,231.8659345955698
2022-11-12,07,Rheinland-Pfalz,8148,198.41786832290876
2022-11-12,08,Baden-Württemberg,20418,183.53849049704252
2022-11-12,09,Bayern,22390,169.9174219542871
2022-11-12,10,Saarland,2288,232.9113511708682
2022-11-12,11,Berlin,6679,181.61932980047163
2022-11-12,12,Brandenburg,6810,268.33546898420246
2022-11-12,13,Mecklenburg-Vorpommern,5122,317.90759452816604
2022-11-12,14,Sachsen,6840,169.1812173231673
2022-11-12,15,Sachsen-Anhalt,4981,229.6182141963155
2022-11-12,16,Thüringen,3053,144.769954236003
