Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-11,00,Bundesgebiet,41310,49.62929761965346
2023-03-11,01,Schleswig-Holstein,877,30.013637895896828
2023-03-11,02,Hamburg,463,24.97390685218198
2023-03-11,03,Niedersachsen,3707,46.18145862399186
2023-03-11,04,Bremen,327,48.33967267980658
2023-03-11,05,Nordrhein-Westfalen,10930,60.97768144333112
2023-03-11,06,Hessen,3393,53.89977501252181
2023-03-11,07,Rheinland-Pfalz,2407,58.614605922096395
2023-03-11,08,Baden-Württemberg,4391,39.47093308710518
2023-03-11,09,Bayern,6756,51.27119708455399
2023-03-11,10,Saarland,1032,105.05442063301396
2023-03-11,11,Berlin,1510,41.06081569077888
2023-03-11,12,Brandenburg,1129,44.486159248629164
2023-03-11,13,Mecklenburg-Vorpommern,645,40.03326795600685
2023-03-11,14,Sachsen,1630,40.31657664280156
2023-03-11,15,Sachsen-Anhalt,1096,50.52430491049223
2023-03-11,16,Thüringen,1017,48.225038800529006
