Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-29,00,Bundesgebiet,3853,4.628944171593435
2023-05-29,01,Schleswig-Holstein,218,7.460630628626577
2023-05-29,02,Hamburg,117,6.310900867614021
2023-05-29,03,Niedersachsen,431,5.369357611799431
2023-05-29,04,Bremen,18,2.6608994135673347
2023-05-29,05,Nordrhein-Westfalen,743,4.1451433954615755
2023-05-29,06,Hessen,281,4.46384815164121
2023-05-29,07,Rheinland-Pfalz,148,3.60405553654768
2023-05-29,08,Baden-Württemberg,326,2.9304313792749466
2023-05-29,09,Bayern,542,4.11323102720963
2023-05-29,10,Saarland,49,4.988049041683802
2023-05-29,11,Berlin,242,6.5806075477937025
2023-05-29,12,Brandenburg,161,6.343907563356329
2023-05-29,13,Mecklenburg-Vorpommern,136,8.441123165917723
2023-05-29,14,Sachsen,185,4.575807778477478
2023-05-29,15,Sachsen-Anhalt,144,6.638229842254453
2023-05-29,16,Thüringen,112,5.310918727295229
