Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-18,00,Bundesgebiet,161767,194.3447733729964
2022-11-18,01,Schleswig-Holstein,6527,223.37401886718197
2022-11-18,02,Hamburg,3547,191.322781003649
2022-11-18,03,Niedersachsen,23589,293.86955151911087
2022-11-18,04,Bremen,1678,248.05495644255487
2022-11-18,05,Nordrhein-Westfalen,44723,249.5063904108049
2022-11-18,06,Hessen,12613,200.36482824430817
2022-11-18,07,Rheinland-Pfalz,7524,183.2223909255726
2022-11-18,08,Baden-Württemberg,16400,147.42047429481326
2022-11-18,09,Bayern,16491,125.14998684449081
2022-11-18,10,Saarland,1930,196.468054090811
2022-11-18,11,Berlin,5476,148.90664021371202
2022-11-18,12,Brandenburg,5549,218.64809359667248
2022-11-18,13,Mecklenburg-Vorpommern,4165,258.5093969562303
2022-11-18,14,Sachsen,5072,125.45133541858253
2022-11-18,15,Sachsen-Anhalt,4068,187.5299930436883
2022-11-18,16,Thüringen,2415,114.51668505730339
