Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-10-19,00,Bundesgebiet,11869,14.259262489655457
2023-10-19,01,Schleswig-Holstein,384,13.141661290791767
2023-10-19,02,Hamburg,202,10.89574337827378
2023-10-19,03,Niedersachsen,754,9.393261344076036
2023-10-19,04,Bremen,50,7.391387259909263
2023-10-19,05,Nordrhein-Westfalen,1764,9.841228734312542
2023-10-19,06,Hessen,828,13.15326074576129
2023-10-19,07,Rheinland-Pfalz,705,17.16796725179807
2023-10-19,08,Baden-Württemberg,1595,14.337540030501657
2023-10-19,09,Bayern,2759,20.938015505666737
2023-10-19,10,Saarland,249,25.34743288529116
2023-10-19,11,Berlin,463,12.590170638960677
2023-10-19,12,Brandenburg,395,15.564245264135094
2023-10-19,13,Mecklenburg-Vorpommern,194,12.041013927853223
2023-10-19,14,Sachsen,784,19.391531342304553
2023-10-19,15,Sachsen-Anhalt,405,18.67002143134065
2023-10-19,16,Thüringen,338,16.027594016301677
