Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-16,00,Bundesgebiet,2623,3.1512381422500857
2023-08-16,01,Schleswig-Holstein,138,4.722784526378292
2023-08-16,02,Hamburg,102,5.501811012791711
2023-08-16,03,Niedersachsen,226,2.815486821964435
2023-08-16,04,Bremen,26,3.8435213751528168
2023-08-16,05,Nordrhein-Westfalen,748,4.173038034731169
2023-08-16,06,Hessen,222,3.5265988956026644
2023-08-16,07,Rheinland-Pfalz,134,3.2631313641715485
2023-08-16,08,Baden-Württemberg,260,2.3371538607714295
2023-08-16,09,Bayern,328,2.489187780303983
2023-08-16,10,Saarland,19,1.9341414651426991
2023-08-16,11,Berlin,110,2.9911852489971373
2023-08-16,12,Brandenburg,55,2.1671733912086837
2023-08-16,13,Mecklenburg-Vorpommern,41,2.5447503661957844
2023-08-16,14,Sachsen,88,2.176600456789287
2023-08-16,15,Sachsen-Anhalt,72,3.3191149211272264
2023-08-16,16,Thüringen,54,2.5606215292316286
