Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-06,00,Bundesgebiet,6891,8.278757925369934
2023-05-06,01,Schleswig-Holstein,361,12.354530536395387
2023-05-06,02,Hamburg,140,7.551505311674896
2023-05-06,03,Niedersachsen,772,9.61750365732984
2023-05-06,04,Bremen,177,26.16551090007879
2023-05-06,05,Nordrhein-Westfalen,1282,7.1521855087237425
2023-05-06,06,Hessen,487,7.7362777574707104
2023-05-06,07,Rheinland-Pfalz,340,8.279587043420346
2023-05-06,08,Baden-Württemberg,600,5.3934319863956075
2023-05-06,09,Bayern,934,7.088113984158293
2023-05-06,10,Saarland,102,10.383285760239753
2023-05-06,11,Berlin,337,9.163903899200319
2023-05-06,12,Brandenburg,275,10.83586695604342
2023-05-06,13,Mecklenburg-Vorpommern,215,13.344422652002285
2023-05-06,14,Sachsen,384,9.497892902353252
2023-05-06,15,Sachsen-Anhalt,286,13.184262047810929
2023-05-06,16,Thüringen,199,9.436364524390632
