Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-14,00,Bundesgebiet,86647,104.09658075163674
2023-01-14,01,Schleswig-Holstein,2441,83.5385291948508
2023-01-14,02,Hamburg,1479,79.7762596854798
2023-01-14,03,Niedersachsen,13965,173.9746613660767
2023-01-14,04,Bremen,906,133.93193714955586
2023-01-14,05,Nordrhein-Westfalen,22465,125.33061423828303
2023-01-14,06,Hessen,7300,115.96473845900655
2023-01-14,07,Rheinland-Pfalz,3873,94.31423711519706
2023-01-14,08,Baden-Württemberg,8580,77.12607740545718
2023-01-14,09,Bayern,11786,89.44380237397178
2023-01-14,10,Saarland,1044,106.2759836636304
2023-01-14,11,Berlin,3068,83.42687585384742
2023-01-14,12,Brandenburg,2217,87.35678924199368
2023-01-14,13,Mecklenburg-Vorpommern,1815,112.65175401574021
2023-01-14,14,Sachsen,2354,58.22406221911343
2023-01-14,15,Sachsen-Anhalt,2127,98.05218662830015
2023-01-14,16,Thüringen,1227,58.18301141420756
