Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-05,00,Bundesgebiet,145302,174.56393615906288
2023-01-05,01,Schleswig-Holstein,5097,174.43501978949385
2023-01-05,02,Hamburg,2558,137.97678990903134
2023-01-05,03,Niedersachsen,23070,287.4038981536262
2023-01-05,04,Bremen,1686,249.23757840414038
2023-01-05,05,Nordrhein-Westfalen,43103,240.46852728745665
2023-01-05,06,Hessen,12253,194.64601922441193
2023-01-05,07,Rheinland-Pfalz,7560,184.09905308311122
2023-01-05,08,Baden-Württemberg,11600,104.27301840364841
2023-01-05,09,Bayern,13080,99.26395172675639
2023-01-05,10,Saarland,2268,230.8754127865074
2023-01-05,11,Berlin,6038,164.18887757677012
2023-01-05,12,Brandenburg,4643,182.94883737058035
2023-01-05,13,Mecklenburg-Vorpommern,3388,210.28327416271506
2023-01-05,14,Sachsen,4181,103.413255793591
2023-01-05,15,Sachsen-Anhalt,2903,133.82486966711582
2023-01-05,16,Thüringen,1874,88.8630508477791
