Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-15,00,Bundesgebiet,2431,2.920571835230636
2023-08-15,01,Schleswig-Holstein,123,4.209438382206739
2023-08-15,02,Hamburg,84,4.530903187004938
2023-08-15,03,Niedersachsen,194,2.416833820624338
2023-08-15,04,Bremen,19,2.80872715876552
2023-08-15,05,Nordrhein-Westfalen,662,3.693250239294163
2023-08-15,06,Hessen,198,3.1453449609429174
2023-08-15,07,Rheinland-Pfalz,134,3.2631313641715485
2023-08-15,08,Baden-Württemberg,224,2.0135479415876936
2023-08-15,09,Bayern,388,2.9445270084083703
2023-08-15,10,Saarland,21,2.1377353035787725
2023-08-15,11,Berlin,104,2.8280296899609296
2023-08-15,12,Brandenburg,47,1.8519481706692387
2023-08-15,13,Mecklenburg-Vorpommern,38,2.358549119888776
2023-08-15,14,Sachsen,90,2.226068648989043
2023-08-15,15,Sachsen-Anhalt,57,2.6276326458923878
2023-08-15,16,Thüringen,48,2.2761080259836697
