Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-01,00,Bundesgebiet,1024,1.2302203041037314
2023-07-01,01,Schleswig-Holstein,39,1.3346999748460389
2023-07-01,02,Hamburg,44,2.3733302408121104
2023-07-01,03,Niedersachsen,91,1.133669472560901
2023-07-01,04,Bremen,6,0.8869664711891116
2023-07-01,05,Nordrhein-Westfalen,229,1.2775744785473766
2023-07-01,06,Hessen,93,1.4773589968065217
2023-07-01,07,Rheinland-Pfalz,48,1.1688828767181665
2023-07-01,08,Baden-Württemberg,107,0.96182870424055
2023-07-01,09,Bayern,141,1.0700471860453098
2023-07-01,10,Saarland,13,1.3233599498344784
2023-07-01,11,Berlin,61,1.658748183534776
2023-07-01,12,Brandenburg,36,1.418513492427502
2023-07-01,13,Mecklenburg-Vorpommern,24,1.489609970456069
2023-07-01,14,Sachsen,36,0.8904274595956174
2023-07-01,15,Sachsen-Anhalt,30,1.3829645504696777
2023-07-01,16,Thüringen,26,1.2328918474078212
